EQUIP_IDENT,SITE_IDENT,10368000.00,CREATED,TIME_IN_RFC3339,ALARM_PROTOCOL_IDENT,ACTIVE,HEALTH_PROTOCOL_TYPE_IDENT
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569294942785000000.00,1579662943,2020-01-22 03:15:43,10103,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569295089130000000.00,1579663089,2020-01-22 03:18:09,10104,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569306285401000000.00,1579674285,2020-01-22 06:24:45,10105,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569306565455000000.00,1579674565,2020-01-22 06:29:25,10106,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569312117660000000.00,1579680118,2020-01-22 08:01:58,10107,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569315458842000000.00,1579683459,2020-01-22 08:57:39,10108,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569318596463000000.00,1579686596,2020-01-22 09:49:56,10109,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569318797650000000.00,1579686798,2020-01-22 09:53:18,10110,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569321863289000000.00,1579689863,2020-01-22 10:44:23,10111,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569322102044000000.00,1579690102,2020-01-22 10:48:22,10112,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569328107854000000.00,1579696108,2020-01-22 12:28:28,10113,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569329113826000000.00,1579697114,2020-01-22 12:45:14,10114,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569338744027000000.00,1579706744,2020-01-22 15:25:44,10115,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569338910373000000.00,1579706910,2020-01-22 15:28:30,10116,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569346995654000000.00,1579714996,2020-01-22 17:43:16,10117,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569347005689000000.00,1579715006,2020-01-22 17:43:26,10118,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569347011906000000.00,1579715012,2020-01-22 17:43:32,10119,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569347012311000000.00,1579715012,2020-01-22 17:43:32,10120,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569352301356000000.00,1579720301,2020-01-22 19:11:41,10121,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569352712509000000.00,1579720713,2020-01-22 19:18:33,10122,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569355224374000000.00,1579723224,2020-01-22 20:00:24,10123,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569355230076000000.00,1579723230,2020-01-22 20:00:30,10124,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569355661015000000.00,1579723661,2020-01-22 20:07:41,10125,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569356927914000000.00,1579724928,2020-01-22 20:28:48,10126,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569357986862000000.00,1579725987,2020-01-22 20:46:27,10127,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569357996877000000.00,1579725997,2020-01-22 20:46:37,10128,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569358063138000000.00,1579726063,2020-01-22 20:47:43,10129,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569358063541000000.00,1579726064,2020-01-22 20:47:44,10130,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569365859400000000.00,1579733859,2020-01-22 22:57:39,10131,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569365869417000000.00,1579733869,2020-01-22 22:57:49,10132,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569365892456000000.00,1579733892,2020-01-22 22:58:12,10133,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569365892759000000.00,1579733893,2020-01-22 22:58:13,10134,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569368777901000000.00,1579736778,2020-01-22 23:46:18,10135,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569368789426000000.00,1579736789,2020-01-22 23:46:29,10136,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569368837962000000.00,1579736838,2020-01-22 23:47:18,10137,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569368845130000000.00,1579736845,2020-01-22 23:47:25,10138,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569368847839000000.00,1579736848,2020-01-22 23:47:28,10139,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569368857153000000.00,1579736857,2020-01-22 23:47:37,10140,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569368878192000000.00,1579736878,2020-01-22 23:47:58,10141,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569368878395000000.00,1579736878,2020-01-22 23:47:58,10142,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569369125678000000.00,1579737126,2020-01-22 23:52:06,10143,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569369345223000000.00,1579737345,2020-01-22 23:55:45,10144,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569377838557000000.00,1579745839,2020-01-23 02:17:19,10145,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569377843971000000.00,1579745844,2020-01-23 02:17:24,10146,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569377859693000000.00,1579745860,2020-01-23 02:17:40,10147,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569377869204000000.00,1579745869,2020-01-23 02:17:49,10148,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569377874708000000.00,1579745875,2020-01-23 02:17:55,10149,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569377884725000000.00,1579745885,2020-01-23 02:18:05,10150,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569377890436000000.00,1579745890,2020-01-23 02:18:10,10151,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569377890839000000.00,1579745891,2020-01-23 02:18:11,10152,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569377899472000000.00,1579745899,2020-01-23 02:18:19,10153,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569377910192000000.00,1579745910,2020-01-23 02:18:30,10154,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569377916403000000.00,1579745916,2020-01-23 02:18:36,10155,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569377925910000000.00,1579745926,2020-01-23 02:18:46,10156,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569377940425000000.00,1579745940,2020-01-23 02:19:00,10157,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569377940828000000.00,1579745941,2020-01-23 02:19:01,10158,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569378415927000000.00,1579746416,2020-01-23 02:26:56,10159,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569378641026000000.00,1579746641,2020-01-23 02:30:41,10160,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569388745528000000.00,1579756746,2020-01-23 05:19:06,10161,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569388864313000000.00,1579756864,2020-01-23 05:21:04,10162,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569394542796000000.00,1579762543,2020-01-23 06:55:43,10163,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569394831592000000.00,1579762832,2020-01-23 07:00:32,10164,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569398408603000000.00,1579766409,2020-01-23 08:00:09,10165,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569401746605000000.00,1579769747,2020-01-23 08:55:47,10166,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569404562694000000.00,1579772563,2020-01-23 09:42:43,10167,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569404565631000000.00,1579772566,2020-01-23 09:42:46,10168,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569405341447000000.00,1579773341,2020-01-23 09:55:41,10169,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569406330741000000.00,1579774331,2020-01-23 10:12:11,10170,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569406330742000000.00,1579774331,2020-01-23 10:12:11,10171,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569409667162000000.00,1579777667,2020-01-23 11:07:47,10172,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569419431217000000.00,1579787431,2020-01-23 13:50:31,10173,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569422748660000000.00,1579790749,2020-01-23 14:45:49,10174,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569437978282000000.00,1579805978,2020-01-23 18:59:38,10175,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569438225949000000.00,1579806226,2020-01-23 19:03:46,10176,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569443105613000000.00,1579811106,2020-01-23 20:25:06,10001,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569443310612000000.00,1579811311,2020-01-23 20:28:31,10002,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569443322034000000.00,1579811322,2020-01-23 20:28:42,10003,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569443397589000000.00,1579811398,2020-01-23 20:29:58,10004,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569449261796000000.00,1579817262,2020-01-23 22:07:42,10005,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569449356783000000.00,1579817357,2020-01-23 22:09:17,10006,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569455167042000000.00,1579823167,2020-01-23 23:46:07,10007,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569455411093000000.00,1579823411,2020-01-23 23:50:11,10008,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569464292763000000.00,1579832293,2020-01-24 02:18:13,10009,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569464546526000000.00,1579832547,2020-01-24 02:22:27,10010,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569472023827000000.00,1579840024,2020-01-24 04:27:04,10011,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569472028634000000.00,1579840029,2020-01-24 04:27:09,10012,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569473418398000000.00,1579841418,2020-01-24 04:50:18,10013,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569473625848000000.00,1579841626,2020-01-24 04:53:46,10014,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569477042103000000.00,1579845042,2020-01-24 05:50:42,10015,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569477046024000000.00,1579845046,2020-01-24 05:50:46,10016,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569477202081000000.00,1579845202,2020-01-24 05:53:22,10017,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569477301581000000.00,1579845302,2020-01-24 05:55:02,10018,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569484163392000000.00,1579852163,2020-01-24 07:49:23,10019,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569486351794000000.00,1579854352,2020-01-24 08:25:52,10020,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569499457738000000.00,1579867458,2020-01-24 12:04:18,10021,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569499471220000000.00,1579867471,2020-01-24 12:04:31,10022,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569499488007000000.00,1579867488,2020-01-24 12:04:48,10023,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569499488210000000.00,1579867488,2020-01-24 12:04:48,10024,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569499507751000000.00,1579867508,2020-01-24 12:05:08,10025,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569499517795000000.00,1579867518,2020-01-24 12:05:18,10026,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569499543722000000.00,1579867544,2020-01-24 12:05:44,10027,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569499544125000000.00,1579867544,2020-01-24 12:05:44,10028,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569501869634000000.00,1579869870,2020-01-24 12:44:30,10029,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569501879055000000.00,1579869879,2020-01-24 12:44:39,10030,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569501891499000000.00,1579869891,2020-01-24 12:44:51,10031,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569501910250000000.00,1579869910,2020-01-24 12:45:10,10032,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569501919757000000.00,1579869920,2020-01-24 12:45:20,10033,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569501920159000000.00,1579869920,2020-01-24 12:45:20,10034,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569502275231000000.00,1579870275,2020-01-24 12:51:15,10035,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569502380033000000.00,1579870380,2020-01-24 12:53:00,10036,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569506736533000000.00,1579874737,2020-01-24 14:05:37,10037,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569507602263000000.00,1579875602,2020-01-24 14:20:02,10038,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569509301334000000.00,1579877301,2020-01-24 14:48:21,10039,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569509305269000000.00,1579877305,2020-01-24 14:48:25,10040,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569509313094000000.00,1579877313,2020-01-24 14:48:33,10041,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569509323100000000.00,1579877323,2020-01-24 14:48:43,10042,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569509350334000000.00,1579877350,2020-01-24 14:49:10,10043,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569509350535000000.00,1579877351,2020-01-24 14:49:11,10044,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569509951601000000.00,1579877952,2020-01-24 14:59:12,10045,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569510917544000000.00,1579878918,2020-01-24 15:15:18,10046,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
1CF1CFD0-3EEF-48EC-8192-94F527B4E6AD,7509c107-ce13-498e-9ae4-755549491604,1569511146348000000.00,1579879146,2020-01-24 15:19:06,10047,1,05EAAC07-2A3D-4E72-913A-7ACA936B9455
